FID;Waterbody Name;area_ha;setname;wbrscode;Water body Code;District;state;Basin Code;Sub Basin
849330;Arniar / Araniar Project;1214.321154;Kavanur;R01764;Reservoir;Chittoor;Andhra Pradesh;East flowing rivers between Pennar and Kanyakumari;Palar and other
801135;Arpabhaisajahar Reservoir;280.92650983;Bhaisajhar;R07380;Reservoir;Bilaspur;Chhattisgarh;Mahanadi;Mahanadi Upper
847115;Arrni;49.90081755;Padvala;R04750;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
850299;Arsoli;132.62342742;Hadongi;R03230;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Upper
847305;Aruna Reservoir;299.81482032;Akhavane;R03096;Reservoir;Sindhudurg;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
845684;Arunawati;2974.17911496;Chincholi;R02905;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
850951;Aruvikkara;46.20940825;Perumkulam;R07286;Reservoir;Thiruvananthapuram;Kerala;West flowing rivers from Tadri to Kanyakumari;Periyar and others
849473;Arwar;772.40033211;Kothiya;R05923;Reservoir;Bhilwara;Rajasthan;Ganga;Banas
479693;Asan Barrage;116.62715943;Kunja Grant;R01345;Reservoir;Dehradun;Uttarakhand;Ganga;Yamuna Upper
848837;Asawati;13.95255878;Pinchhala;R07573;Reservoir;Mandsaur;Madhya Pradesh;Ganga;Chambal Upper
846288;Asegaonbandh;33.02161341;Asegaon;R03233;Reservoir;Washim;Maharashtra;Godavari;Wardha
848661;Ashok Nagar (Tulsi Sarovar);41.92234315;Ashoknagar;R01516;Reservoir;Ashoknagar;Madhya Pradesh;Ganga;Yamuna Lower
849904;Ashok  Nalla;12.05821906;Sandhamala;R07120;Reservoir;Khordha;Odisha;Mahanadi;Mahanadi Lower
850661;Ashti;739.02900303;Ropale;R00881;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
845688;Ashti;33.55236665;Ashti;R03234;Reservoir;Wardha;Maharashtra;Godavari;Wardha
850334;Ashti (Nimgaon Choba);189.25935775;Khakalwadi;R03235;Reservoir;Beed;Maharashtra;Krishna;Bhima Upper
850987;Asnas;17.46510982;Kalambhai;R03237;Reservoir;Palghar;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
846658;Asola;55.09064703;Parawa;R03238;Reservoir;Washim;Maharashtra;Godavari;Wardha
845779;Asolagavha;27.16920537;Karpa;R03239;Reservoir;Washim;Maharashtra;Godavari;Wardha
846718;Asolamendha;1620.92832234;Kanhalgaon;R00902;Reservoir;Chandrapur;Maharashtra;Godavari;Weinganga
845886;Asoli;4.30953237;Fukimeta;R06873;Reservoir;Gondia;Maharashtra;Godavari;Weinganga
849301;Asrar;125.49617895;Lamtara;R07245;Reservoir;Panna;Madhya Pradesh;Ganga;Yamuna Lower
850423;Asundinala Reservoir;173.11948383;Gudagur;R05470;Reservoir;Haveri;Karnataka;Krishna;Tungabhadra Upper
850997;Asurde;17.52679913;Asurde;R03240;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
850838;Aswali;18.06068006;Khunavade;R03242;Reservoir;Palghar;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848348;Atal Sagar Reservoir;4187.2847918;Raipur;R02390;Reservoir;Shivpuri;Madhya Pradesh;Ganga;Yamuna Lower
848282;Atari;57.3821265;Mauganj;R01518;Reservoir;Rewa;Madhya Pradesh;Ganga;Tons
849457;Atawara;82.81630313;Galyawari;R00014;Reservoir;Bhilwara;Rajasthan;Ganga;Banas
848593;Athawa;13.77815912;Ghoghalpur;R01519;Reservoir;Alirajpur;Madhya Pradesh;Narmada;Narmada Middle
846111;Athegaonkheda;46.63546776;Chapaner;R06927;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
850170;Atpadi;89.4306712;Atpadi;R03245;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
851083;Attiveri Tank;90.04356567;Hungunda;R07853;Reservoir;Dharwad;Karnataka;West flowing rivers from Tapi to Tadri;Vasishti and others
846261;Aundha;43.12059046;Aundha Nagnath;R03247;Reservoir;Hingoli;Maharashtra;Godavari;Godavari Middle
849355;Aunjhar Bandh;49.60481036;Khandeha;R01124;Reservoir;Chitrakoot;Uttar Pradesh;Ganga;Yamuna Lower
846696;Aurala Reservoir;38.30441883;Bibkheda;R03248;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
849926;Auramimunda;9.48860547;Auraimuda;R00137;Reservoir;Raigarh;Chhattisgarh;Mahanadi;Mahanadi Middle
846006;Auria;22.7226021;Jatlapur Ryt;R01520;Reservoir;Seoni;Madhya Pradesh;Godavari;Weinganga
850977;Ausare;32.43040216;Dahiwali T Waredi;R03249;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
850106;Autewadi;61.38234618;Shrigonda;R07024;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
847461;Awalia;10.73690045;Kalikiray;R01521;Reservoir;Dhar;Madhya Pradesh;Narmada;Narmada Middle
850919;Awashi;68.28487421;Gharadi;R03254;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
848431;Awda Reservoir;719.68695678;Malipura;R01512;Reservoir;Sheopur;Madhya Pradesh;Ganga;Chambal Lower
849860;Ayabhandha;29.25828417;Ayabandha;R00138;Reservoir;Rajnandgaon;Chhattisgarh;Mahanadi;Mahanadi Upper
850956;Azhutha Diversion;0.28086497;Peerumade;R07309;Reservoir;Idukki;Kerala;West flowing rivers from Tadri to Kanyakumari;Periyar and others
850377;Babaleshwara Reservoir;66.71641316;Bableshwar;R05472;Reservoir;Vijayapura;Karnataka;Krishna;Bhima Lower
847340;Babara;65.54696259;Ramgarh;R00016;Reservoir;Pali;Rajasthan;West flowing rivers of Kutch and Saurashtra including Luni;Luni Upper
846400;Babhulgaon;49.30772045;Chatgaon;R03255;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
846264;Babhulgaon;54.69725036;Babhulgaon;R03261;Reservoir;Hingoli;Maharashtra;Godavari;Wardha
849830;Babhulgaon;150.7892177;Borgaon [Kh;R03264;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
845785;Babulgaon;18.8969597;Nandra;R03265;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
851072;Bachanki Tank;173.40185364;Bachanaki;R07842;Reservoir;Haveri;Karnataka;West flowing rivers from Tapi to Tadri;Vasishti and others
849359;Bachara Reservoir;99.68329164;Gadevara;R01125;Reservoir;Prayagraj;Uttar Pradesh;Ganga;Tons
849304;Bachhlon;3.1271253;Jamaniya;R07256;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
850527;Badabandha;20.30330462;Kendudhip;R01092;Reservoir;Nayagarh;Odisha;Mahanadi;Mahanadi Lower
846782;Badabdla Talav;66.29656446;Bhajepar;R06973;Reservoir;Gondia;Maharashtra;Godavari;Weinganga
848561;Badalpur;17.67848959;Badalpur;R01524;Reservoir;Betul;Madhya Pradesh;Narmada;Narmada Upper
849344;Badanalla Reservoir;776.24178613;Kandhachakunda;R03722;Reservoir;Rayagada;Odisha;East flowing rivers between Mahanadi and Pennar;Vamsadhara and other
846963;Badargadh( Shiv);8.99738193;Badargadh;R04757;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847702;Badarkha;56.61743713;Dighi;R03267;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
849117;Badauli Tank;40.45090781;Badauli;R00139;Reservoir;Balrampur;Chhattisgarh;Ganga;Sone
847941;Badera;56.16778694;Kataiya;R01527;Reservoir;Jabalpur;Madhya Pradesh;Narmada;Narmada Upper
849933;Badesathi Tank;7.8310715;Badesalhi;R00140;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
849456;Badgaon;400.37217266;Tarawat;R00015;Reservoir;Udaipur;Rajasthan;Ganga;Banas
848117;Badi Baodi;9.95553902;Bada Itara;R01528;Reservoir;Alirajpur;Madhya Pradesh;Narmada;Narmada Middle
847238;Badi-Padva;95.13286463;Badi;R04773;Reservoir;Bhavnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
848543;Badjore;127.74680885;Sarusole;R03723;Reservoir;Mayurbhanj;Odisha;Subernarekha;Subarnarekha
849916;Badra Tank;12.00714648;Reserved Forest;R00141;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
849932;Badrika Ashram Tank;11.12082493;Bhuwneshwarpur;R00142;Reservoir;Surajpur;Chhattisgarh;Mahanadi;Mahanadi Middle
849565;Badua;1062.31056348;Tola Karua Pathar;R00071;Reservoir;Banka;Bihar;Ganga;Gandak and others
846460;Badur;76.69043125;Nelwad;R03268;Reservoir;Latur;Maharashtra;Godavari;Manjra
91674;Badvel Tank;616.77380392;Anantharajupuram;R07484;Reservoir;Y.S.R.;Andhra Pradesh;Pennar;Pennar Lower
847215;Bagad;428.94054279;Kumbhariya;R01641;Reservoir;Bhavnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
848666;Bagadih;1.92890645;Sajhar;R01529;Reservoir;Singrauli;Madhya Pradesh;Ganga;Sone
850319;Bagalwadi;29.25314278;Pathrud;R03271;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Upper
850157;Bagalwadi  (Patan);8.34770943;Akaichiwadi;R07036;Reservoir;Satara;Maharashtra;Krishna;Krishna Upper
848849;Bagan;27.2643657;Patna;R01530;Reservoir;Anuppur;Madhya Pradesh;Ganga;Sone
848090;Bagdia T. No.2;23.38313179;Dedala;R01531;Reservoir;Dhar;Madhya Pradesh;Narmada;Narmada Middle
848860;Baghalati Stage- I Reservoir;294.6010491;Sindurapur;R05997;Reservoir;Gajapati;Odisha;East flowing rivers between Mahanadi and Pennar;Vamsadhara and other
849318;Bagharru;311.34997937;Tenyonda;R07303;Reservoir;Vidisha;Madhya Pradesh;Ganga;Yamuna Lower
846662;Bagheda;116.48978324;Garra;R01167;Reservoir;Bhandara;Maharashtra;Godavari;Weinganga
849559;Baghelkhand Tal;65.97238869;Baghail Khand;R00087;Reservoir;Balrampur;Uttar Pradesh;Ganga;Ghaghara
849881;Baghjharan Reservoir;77.66782754;Dudukamal;R03724;Reservoir;Balangir;Odisha;Mahanadi;Mahanadi Lower
849755;Baghla Dam;138.34588558;Kachari;R07631;Reservoir;Prayagraj;Uttar Pradesh;Ganga;Yamuna Lower
849343;Baghua- I Reservoir;738.69461732;Karachuli;R02129;Reservoir;Ganjam;Odisha;East flowing rivers between Mahanadi and Pennar;Vamsadhara and other
848854;Baghua (Mi);81.79010894;Duruda;R06078;Reservoir;Nayagarh;Odisha;East flowing rivers between Mahanadi and Pennar;Vamsadhara and other
849001;Baghul/Baigul(East) Reservoir;2315.90769505;Makhwara;R00537;Reservoir;Udam Singh Nagar;Uttarakhand;Ganga;Ramganga
848838;Bagla;58.43563498;Bagla;R07574;Reservoir;Ujjain;Madhya Pradesh;Ganga;Chambal Upper
850490;Baglihar;36.03914143;Kundi;R02971;Reservoir;Doda;Jammu & Kashmir;Indus (Up to border);Chenab
849464;Bagolia;125.81795719;Mordi;R00018;Reservoir;Udaipur;Rajasthan;Ganga;Banas
848329;Bah;1380.64312438;Karhaiya Shah;R01534;Reservoir;Bhopal;Madhya Pradesh;Ganga;Yamuna Lower
846571;Bahada;39.10024977;Bahada;R07205;Reservoir;Amravati;Maharashtra;Godavari;Wardha
848410;Bahniakhedi;33.41923633;Bhilkheda;R01535;Reservoir;Shajapur;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
847549;Bahuda Reservoir;181.20949339;Mastur;R01767;Reservoir;Chittoor;Andhra Pradesh;Pennar;Pennar Lower
847726;Bahula;530.67568304;Vadgaon Tek;R02933;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
847937;Bahuriband Tank;634.93605148;Gata Kheda;R01673;Reservoir;Katni;Madhya Pradesh;Narmada;Narmada Upper
848358;Bairar;193.08464406;Bairad;R01537;Reservoir;Shivpuri;Madhya Pradesh;Ganga;Yamuna Lower
850625;Baira Siul;10.77529463;Kalias;R00485;Reservoir;Chamba;Himachal Pradesh;Indus (Up to border);Ravi
848340;Baisly;505.04556902;Gohad;R01540;Reservoir;Bhind;Madhya Pradesh;Ganga;Yamuna Lower
849617;Bajiya;2.16701348;Ikadari;R07164;Reservoir;Sonbhadra;Uttar Pradesh;Ganga;Sone
849721;Bajrang Garh Dam;73.93353247;Bhanawada;R07599;Reservoir;Pratapgarh;Rajasthan;Ganga;Chambal Upper
849094;Bakiya;26.08674105;Kodar;R06717;Reservoir;Sidhi;Madhya Pradesh;Ganga;Sone
849750;Bakreshwar;631.77017449;Simlakuri;R07626;Reservoir;Birbhum;West Bengal;Ganga;Bhagirathi and others (Ganga Lower)
847257;Baladhor;85.51485411;Balachod Moti;R04781;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
850448;Balakundi Tank;158.01167127;Ishwarnagar;R05473;Reservoir;Bagalkote;Karnataka;Krishna;Krishna Upper
847367;Balamdi;288.12191989;Sarvaniya;R04786;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847030;Balapar Budadro;221.71300146;Vamoti Nani;R04795;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848049;Balasamund;24.82870703;Balsamund;R01543;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
849893;Balaskumpa;33.64627789;Kabar;R03735;Reservoir;Kandhamal;Odisha;Mahanadi;Mahanadi Lower
847565;Baldeva;141.51777645;Borkhadi;R05886;Reservoir;Bharuch;Gujarat;Tapi;Tapi Lower
846866;Balegaon  H.L.Barrage.;24.65729749;Izatgaon;R07673;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
850183;Balgawade;26.9627473;Bastawade;R03272;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
848066;Balia Tank;10.42157591;Mohali;R01544;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
846586;Balimela;12439.08396201;Reserved Land;R07287;Reservoir;Malkangiri;Odisha;Godavari;Godavari Lower
848360;Baliya;40.47131815;Pipara Jhapi;R01545;Reservoir;Singrauli;Madhya Pradesh;Ganga;Sone
846922;Baliyawad;50.69107466;Baliyavad;R04810;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
850550;Ballalwadi;24.02128505;Alame;R03273;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
850653;Ballar;593.64781988;Bharka R F;R00934;Reservoir;Baloda Bazar;Chhattisgarh;Mahanadi;Mahanadi Middle
850754;Ballasamudra Reservoir;195.90407287;Ballalasamudra Kaval;R05474;Reservoir;Chitradurga;Karnataka;Krishna;Tungabhadra Lower
401859;Bal. Reservoir Near Chilakalakonda;44.54397114;Chilakaladona;R06289;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
401852;Bal. Reservoir Near Kamanadoddi;64.29731109;Kamandoddi;R06290;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
401860;Bal. Reservoir Near Nandavaram;69.41877968;Nandavaram;R06291;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
401855;Bal. Reservoir Near Sunkeswari;57.70565042;Sunkeswari;R06292;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
846861;Balthan;19.62905819;Shiswad;R07668;Reservoir;Ahmednagar;Maharashtra;Godavari;Godavari Upper
849618;Balua;14.48097287;Chitarwai Kalan;R06704;Reservoir;Singrauli;Madhya Pradesh;Ganga;Sone
849754;Balui Bandh;136.45403235;Mhowon Kalna;R07630;Reservoir;Sonbhadra;Uttar Pradesh;Ganga;Sone
849375;Balui Reservoir;46.03107787;Baghama;R01131;Reservoir;Sonbhadra;Uttar Pradesh;Ganga;Sone
847213;Balundra;72.18607965;Vera;R06591;Reservoir;Banas Kantha;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
848281;Balwantpura Reservoir;34.4331127;Sijaura;R01547;Reservoir;Tikamgarh;Madhya Pradesh;Ganga;Yamuna Lower
847147;Bamanbore;48.3626283;Garida;R04821;Reservoir;Surendranagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847080;Bamathia-1;35.82590001;Bamthiya;R04828;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
847079;Bamathiya-2;30.18958643;Ambardi Bhupat;R04829;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
847059;Bambhanka;78.23404786;Janan;R04872;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
848384;Bamera;30.46498182;Bamera;R01548;Reservoir;Umaria;Madhya Pradesh;Ganga;Sone
846000;Bamhodi;96.81220506;Kariyapahad R F;R01549;Reservoir;Seoni;Madhya Pradesh;Godavari;Weinganga
846885;Bamni;2.41150617;Bamni;R07692;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
847877;Bamni;49.12426128;Barria;R05999;Reservoir;Purulia;West Bengal;Subernarekha;Subarnarekha
850996;Bamnoli;24.13527504;Jambhivali;R03275;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
849300;Bamraha;0.75282275;Chagohar;R07244;Reservoir;Sidhi;Madhya Pradesh;Ganga;Sone
847735;Bamrud;89.14824069;Bambarud Pr Bordar;R03276;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
849481;Banakiya Reservoir;351.46364705;Rojra;R00020;Reservoir;Chittorgarh;Rajasthan;Ganga;Banas
849212;Banasurasagar Reservoir;1259.99486659;Thariyode;R02873;Reservoir;Wayanad;Kerala;Cauvery;Cauvery Middle
745973;Banbasa Barrage/Upper Sarda Barrage;48.88092141;Phagpur;R00611;Reservoir;Champawat;Uttarakhand;Ganga;Ghaghara
849368;Banchor;123.09962318;Banchhod;R01553;Reservoir;Raisen;Madhya Pradesh;Ganga;Yamuna Lower
849756;Banda  Bedra;31.6938482;Kagpur;R07632;Reservoir;Vidisha;Madhya Pradesh;Ganga;Yamuna Lower
849071;Bandarwa;83.38477183;Kumba Khurd;R01063;Reservoir;Garhwa;Jharkhand;Ganga;Sone
850129;Bandgarwadi;3.78004259;Sonewadi;R07041;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
848495;Bandha;29.37874663;Ramnagar;R01558;Reservoir;Narsinghpur;Madhya Pradesh;Narmada;Narmada Upper
846942;Bandhara;5.95839414;Bandhara Mota;R04878;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
849555;Bandhu Reservoir;40.08131433;Palpal;R06109;Reservoir;Purulia;West Bengal;Ganga;Damodar
846909;Bandi;119.50329554;Ratadiya;R04893;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849393;Bandia Reservoir;506.55762432;Rampur;R01560;Reservoir;Guna;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
847346;Bandi Sandhara Dam;285.3467903;Ambatri;R00022;Reservoir;Jalore;Rajasthan;West flowing rivers of Kutch and Saurashtra including Luni;Luni Upper
845707;Bandlavagu Project, Kukkalgudur;86.29160717;Paidichinthala Palli;R03243;Reservoir;Peddapalli;Telangana;Godavari;Pranhita and others
849050;Bandri;23.84404603;Bandri Karoli;R06702;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
846822;Banegaon  L.M.I.;237.37106327;Banegaon;R06936;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
848559;Bangai;63.25252183;Bangai;R01562;Reservoir;Chhindwara;Madhya Pradesh;Narmada;Narmada Upper
850200;Banganga;169.86879904;Wakhari;R03280;Reservoir;Satara;Maharashtra;Krishna;Bhima Upper
848063;Banganga;89.10080539;Banganga;R01564;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
850315;Banganga;98.13888912;Chincholi;R01189;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Upper
847835;Bangaon;52.26960806;Ranjangaon;R06772;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
847087;Bangawadi;207.48774618;Bangavadi;R04908;Reservoir;Morbi;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
849136;Bangoti Tank;33.93899565;Bhawrahi;R06563;Reservoir;Korea;Chhattisgarh;Ganga;Sone
849914;Banjaridand Tank;32.21385896;Madanpur;R00145;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
849361;Banjari Kalan Reservoir;23.62074093;Madwa Dhanapal;R01133;Reservoir;Mirzapur;Uttar Pradesh;Ganga;Tons
848743;Banjar Reservoir;206.89358794;Bhibhauri;R05973;Reservoir;Kabirdham;Chhattisgarh;Narmada;Narmada Upper
848732;Bankabal;514.07784151;Teltangia;R05754;Reservoir;Mayurbhanj;Odisha;Subernarekha;Subarnarekha
847351;Bankali Reservoir;1477.12486935;Pati;R00023;Reservoir;Jalore;Rajasthan;West flowing rivers of Kutch and Saurashtra including Luni;Luni Upper
850526;Bankel;397.57617764;Kandakhal;R07404;Reservoir;Balangir;Odisha;Mahanadi;Mahanadi Lower
849115;Banki;265.99991123;Ganjhadand;R00935;Reservoir;Surguja;Chhattisgarh;Ganga;Sone
849720;Bankipur Tank;14.42958391;Bankipur;R07598;Reservoir;Surguja;Chhattisgarh;Ganga;Sone
850768;Banksal;150.47133903;Sudbalanda;R05757;Reservoir;Sambalpur;Odisha;Mahanadi;Mahanadi Middle
849348;Bankuiya;60.61422619;Sakarwat;R01569;Reservoir;Rewa;Madhya Pradesh;Ganga;Tons
848502;Banna;26.43518861;Baihar;R01570;Reservoir;Balaghat;Madhya Pradesh;Narmada;Narmada Upper
845871;Banoti;2.51628323;Ohar;R06821;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
850147;Banpuri;33.9388371;Balewadi;R03283;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
849088;Ban Sagar;42785.6767822;Dhanwahi;R01552;Reservoir;Katni;Madhya Pradesh;Ganga;Sone
846769;Banshelki Talao;114.37726444;Banshelki;R06952;Reservoir;Latur;Maharashtra;Godavari;Manjra
849043;Bansichikhli;41.03165279;Pindrai Mal;R01571;Reservoir;Damoh;Madhya Pradesh;Ganga;Yamuna Lower
849390;Banskheda;97.60474863;Lakhya;R01572;Reservoir;Rajgarh;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
848890;Bansujara;3512.31854882;Budera;R07284;Reservoir;Chhatarpur;Madhya Pradesh;Ganga;Yamuna Lower
847113;Bantwakharo;429.47025995;Dadva;R06580;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
849182;Barabhum;85.52717117;Jaria;R06111;Reservoir;Purulia;West Bengal;Ganga;Damodar
849158;Baradpura/ Baradapura;39.03776413;Amarwasi;R00025;Reservoir;Bhilwara;Rajasthan;Ganga;Banas
848601;Baramandal Tank;44.22400654;Chunyagadi;R01597;Reservoir;Dhar;Madhya Pradesh;Mahi;Mahi Upper
849174;Bara Mandira;19.6397383;Kanskuli;R06110;Reservoir;Paschim Bardhaman;West Bengal;Ganga;Bhagirathi and others (Ganga Lower)
849371;Barana Bamori;401.2688701;Varanatal;R01574;Reservoir;Tikamgarh;Madhya Pradesh;Ganga;Yamuna Lower
849167;Baranadi;61.16911333;Amjhari;R00551;Reservoir;Dumka;Jharkhand;Ganga;Bhagirathi and others (Ganga Lower)
846902;Baranda;48.25875926;Baranda;R04922;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
850640;Barat Sagar Tank;89.62813731;Paraswara;R00477;Reservoir;Mungeli;Chhattisgarh;Mahanadi;Mahanadi Upper
846880;Barbada;3.25067949;Barbada;R07687;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
849747;Barbaspur Dam;64.94605447;Gijari;R07623;Reservoir;Umaria;Madhya Pradesh;Ganga;Sone
848223;Barbet No.1;42.31681889;Motapala;R01579;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
848220;Barbet No. 2;46.00142578;Gothanya Kalan;R01578;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
